2091283624	Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base 0 -> Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base
2105523844	GravityWeight
2383524182	Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base
345180113	Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base -> Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base 0
2718167336	Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base 0
3056130181	AnyState -> Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base
2605048806	Entry -> Base Layer.Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base
756556552	Base Layer
0	
1030388656	Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base
1085819141	Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base -> Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base 0
23966416	Loop
614100993	Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base 0 -> Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base
3516284311	Armature|2768446500240_TempMotion|2768446500240_TempMotion:Base 0
